Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2643,902108060,70,Rm,66.0,3960,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,502.0,502.0,Gasa,Ta,No,Sbrkr,502,502,0,1004,0.0,0.0,1,0,2,1,Gd,5,Typ,1,Po,Detchd,1930.0,Unf,1.0,200.0,Fa,Ta,No,280,0,68,0,0,0,Nan,Mnprv,Nan,0,7,2006,Wd,Normal,105000
2644,902109010,30,Rm,70.0,5684,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,813.0,813.0,Gasa,Ex,Yes,Fusea,813,0,0,813,0.0,0.0,1,0,2,1,Gd,5,Typ,0,Nan,Detchd,1932.0,Unf,1.0,270.0,Fa,Fa,No,0,113,0,0,0,0,Nan,Nan,Nan,0,6,2006,Wd,Normal,110000
2645,902110120,190,Rm,56.0,7745,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,2Fmcon,1.5Fin,4,6,1900,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Gd,Ta,Pconc,Ta,Ta,No,Unf,0.0,Unf,0.0,938.0,938.0,Gasa,Gd,No,Sbrkr,1084,867,0,1951,0.0,0.0,2,0,4,2,Fa,9,Typ,0,Nan,Detchd,1993.0,Unf,2.0,576.0,Ta,Ta,P,0,6,28,0,0,0,Nan,Nan,Nan,0,4,2006,Wd,Normal,111500
2646,902110130,30,Rm,56.0,7741,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Fa,No,Blq,143.0,Rec,72.0,817.0,1032.0,Gasa,Gd,No,Fusea,1032,0,0,1032,0.0,0.0,1,0,2,1,Ta,5,Typ,0,Nan,Detchd,1995.0,Unf,1.0,280.0,Ta,Ta,Yes,0,0,112,0,0,0,Nan,Mnprv,Nan,0,6,2006,Cod,Abnorml,108000
2647,902111010,30,Rm,50.0,5633,Pave,Pave,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,Compshg,Metalsd,Stucco,Nan,0.0,Ta,Ta,Brktil,Ta,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,Gasa,Ta,Yes,Sbrkr,844,0,0,844,0.0,0.0,1,0,2,1,Ta,5,Typ,0,Nan,Detchd,1925.0,Unf,1.0,216.0,Ta,Ta,No,50,81,123,0,0,0,Nan,Nan,Nan,0,7,2006,Wd,Normal,111500
2648,902125020,70,Rm,50.0,9000,Pave,Grvl,Reg,Lvl,Allpub,Corner,Gtl,Oldtown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Brktil,Fa,Fa,No,Unf,0.0,Unf,0.0,636.0,636.0,Gasa,Ta,Yes,Fusea,1089,661,0,1750,0.0,0.0,1,0,3,1,Ex,8,Typ,0,Nan,Detchd,1937.0,Unf,1.0,240.0,Fa,Po,No,0,0,293,0,0,0,Nan,Mnprv,Nan,0,6,2006,Wd,Abnorml,124000
2649,902128020,20,Rm,60.0,7200,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,576.0,576.0,Gasa,Ex,Yes,Sbrkr,864,0,0,864,0.0,0.0,1,0,2,1,Ta,5,Typ,0,Nan,Detchd,1952.0,Rfn,1.0,528.0,Ta,Ta,Yes,0,0,0,0,115,0,Nan,Nan,Nan,0,8,2006,Cod,Normal,105000
2650,902128100,50,Rm,40.0,4400,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,Compshg,Stucco,Stucco,Nan,0.0,Ta,Ta,Brktil,Fa,Ta,No,Unf,0.0,Unf,0.0,648.0,648.0,Gasa,Ta,Yes,Fusea,734,384,0,1118,0.0,0.0,1,0,2,1,Ta,6,Typ,0,Nan,Detchd,1990.0,Unf,2.0,440.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,10,2006,Wd,Normal,116000
2651,902134060,70,Rm,42.0,7614,Pave,Grvl,Reg,Lvl,Allpub,Inside,Mod,Oldtown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Fa,Mn,Unf,0.0,Unf,0.0,738.0,738.0,Gasa,Gd,Yes,Fusea,714,662,0,1376,0.0,0.0,1,0,2,1,Ta,7,Typ,0,Nan,Detchd,1930.0,Unf,1.0,216.0,Ta,Ta,No,0,0,104,0,225,0,Nan,Nan,Nan,0,3,2006,Wd,Normal,96900
2652,902204060,190,Rm,50.0,6000,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,2Fmcon,1Story,5,7,1955,1955,Hip,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,Av,Glq,576.0,Unf,0.0,384.0,960.0,Gasa,Ta,Yes,Fusea,960,0,0,960,1.0,0.0,1,0,3,1,Ta,5,Typ,0,Nan,Detchd,1976.0,Unf,2.0,576.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,6,2006,Wd,Normal,135500
2653,902204120,50,Rm,50.0,6000,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,Compshg,Metalsd,Metalsd,Brkface,145.0,Ta,Gd,Pconc,Ta,Ta,No,Unf,0.0,Unf,0.0,816.0,816.0,Gasa,Ex,Yes,Sbrkr,816,750,0,1566,0.0,0.0,1,1,5,1,Gd,7,Typ,0,Nan,Detchd,1976.0,Unf,2.0,450.0,Ta,Ta,Yes,24,0,296,0,0,0,Nan,Mnprv,Nan,0,8,2006,Wd,Normal,139000
2654,902206020,30,Rm,52.0,7830,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,Compshg,Asbshng,Asbshng,Nan,0.0,Ta,Ta,Brktil,Fa,Ta,No,Lwq,416.0,Unf,0.0,76.0,492.0,Gasa,Ta,Yes,Sbrkr,492,0,0,492,1.0,0.0,1,0,1,1,Ta,3,Typ,0,Nan,Detchd,1921.0,Unf,1.0,200.0,Fa,Ta,No,0,0,78,0,0,0,Nan,Nan,Nan,0,6,2006,Wd,Normal,61500
2655,902206090,50,Rm,56.0,9576,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Cblock,Fa,Ta,No,Rec,310.0,Unf,0.0,460.0,770.0,Gasa,Ta,Yes,Sbrkr,885,297,0,1182,0.0,0.0,1,1,3,1,Ta,5,Typ,0,Nan,Detchd,1945.0,Unf,1.0,378.0,Fa,Ta,Yes,0,0,0,0,0,0,Nan,Gdwo,Nan,0,5,2006,Wd,Normal,120000
2656,902207080,20,Rm,49.0,5820,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Gd,Cblock,Ta,Ta,No,Alq,256.0,Unf,0.0,906.0,1162.0,Gasa,Ex,Yes,Sbrkr,1163,0,0,1163,1.0,0.0,1,0,3,1,Ta,6,Typ,0,Nan,Attchd,1955.0,Unf,1.0,220.0,Fa,Ta,Yes,142,98,0,0,0,0,Nan,Nan,Nan,0,7,2006,Wd,Normal,126175
2657,902207110,30,Rm,48.0,5747,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Pconc,Ta,Ta,No,Unf,0.0,Unf,0.0,798.0,798.0,Gasa,Gd,Yes,Sbrkr,840,0,0,840,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Nan,Detchd,1938.0,Unf,1.0,250.0,Ta,Fa,No,112,0,0,0,0,0,Nan,Nan,Nan,0,6,2006,Wd,Normal,64000
2658,902301120,190,Rm,69.0,9142,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,2Fmcon,2Story,6,8,1910,1950,Gable,Compshg,Asbshng,Asbshng,Nan,0.0,Ta,Fa,Stone,Fa,Ta,No,Unf,0.0,Unf,0.0,1020.0,1020.0,Gasa,Gd,No,Fusep,908,1020,0,1928,0.0,0.0,2,0,4,2,Fa,9,Typ,0,Nan,Detchd,1910.0,Unf,1.0,440.0,Po,Po,Yes,0,60,112,0,0,0,Nan,Nan,Nan,0,4,2006,Wd,Normal,137000
2659,902305090,70,Rm,60.0,9600,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,Compshg,Asbshng,Stucco,Nan,0.0,Ta,Ta,Brktil,Ta,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,Gasw,Fa,No,Sbrkr,1095,679,0,1774,1.0,0.0,2,0,4,2,Ta,8,Min2,0,Nan,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,No,0,0,90,0,0,0,Nan,Nan,Nan,0,5,2006,Wd,Normal,87000
2660,902325050,75,Rm,60.0,10800,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Gd,Ta,Mn,Rec,390.0,Unf,0.0,490.0,880.0,Gasw,Fa,No,Sbrkr,880,888,0,1768,0.0,0.0,1,1,2,1,Ta,6,Typ,2,Ta,Detchd,1914.0,Unf,2.0,320.0,Ta,Ta,No,0,341,0,0,0,0,Nan,Nan,Nan,0,10,2006,Wd,Normal,163000
2661,902325100,75,Rm,70.0,6300,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Oldtown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,1226.0,1226.0,Gasa,Ex,Yes,Sbrkr,1226,878,0,2104,0.0,0.0,2,0,5,1,Ta,9,Typ,0,Nan,Detchd,1910.0,Unf,2.0,432.0,Fa,Ta,P,0,341,88,0,0,0,Nan,Nan,Nan,0,7,2006,Wd,Normal,155000
2662,902325160,50,Rm,63.0,5000,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Oldtown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,540.0,540.0,Gasa,Gd,No,Fusea,889,551,0,1440,0.0,0.0,1,0,3,1,Ta,6,Typ,0,Nan,Attchd,1940.0,Unf,1.0,352.0,Fa,Ta,Yes,0,0,77,0,0,0,Nan,Nan,Nan,0,4,2006,Wd,Normal,79000
2663,902328100,75,Rm,65.0,8850,Pave,Nan,Ir1,Bnk,Allpub,Corner,Gtl,Oldtown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,815.0,815.0,Gasa,Ex,Yes,Sbrkr,815,875,0,1690,0.0,0.0,1,0,3,1,Ta,7,Typ,1,Gd,Detchd,1916.0,Unf,1.0,225.0,Ta,Ta,Yes,0,0,330,0,0,0,Nan,Nan,Nan,0,7,2006,Conlw,Normal,144000
2664,902329070,70,Rm,60.0,3600,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,684.0,684.0,Gasa,Ex,No,Fusea,684,684,0,1368,0.0,0.0,1,0,3,1,Ta,7,Typ,0,Nan,Detchd,1930.0,Unf,1.0,216.0,Ta,Fa,No,0,158,0,0,0,0,Nan,Nan,Nan,0,10,2006,Wd,Normal,114504
2665,902329090,70,Rm,60.0,7200,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Oldtown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Fa,Ta,No,Unf,0.0,Unf,0.0,596.0,596.0,Gasa,Ex,Yes,Sbrkr,998,764,0,1762,1.0,0.0,1,1,4,1,Gd,8,Typ,0,Nan,Detchd,1989.0,Unf,2.0,576.0,Ta,Ta,No,36,0,221,0,0,0,Nan,Nan,Nan,0,10,2006,Wd,Normal,157000
2666,902400090,30,Rm,84.0,11340,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Oldtown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,1200.0,1200.0,Gasa,Ta,Yes,Fusea,1200,0,0,1200,0.0,0.0,1,0,4,1,Ta,7,Typ,0,Nan,Detchd,1923.0,Unf,1.0,312.0,Fa,Fa,Yes,0,0,228,0,0,0,Nan,Nan,Nan,0,3,2006,Wd,Family,125000
2667,902400110,75,Rm,90.0,22950,Pave,Nan,Ir2,Lvl,Allpub,Inside,Gtl,Oldtown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,Wdshngl,Wd Sdng,Wd Sdng,Nan,0.0,Gd,Gd,Brktil,Ta,Ta,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,Gasa,Ex,Yes,Sbrkr,1518,1518,572,3608,0.0,0.0,2,1,4,1,Ex,12,Typ,2,Ta,Detchd,1993.0,Unf,3.0,840.0,Ex,Ta,Yes,0,260,0,0,410,0,Nan,Gdprv,Nan,0,6,2006,Wd,Normal,475000
2668,902401090,90,Rm,33.0,5976,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,Duplex,2Story,5,7,1920,1950,Hip,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Pconc,Ta,Ta,No,Unf,0.0,Unf,0.0,624.0,624.0,Gasa,Gd,No,Fusea,624,624,0,1248,0.0,0.0,2,0,2,2,Ta,8,Typ,0,Nan,Nan,,Nan,0.0,0.0,Nan,Nan,No,0,130,256,0,0,0,Nan,Nan,Nan,0,12,2006,Wd,Normal,93500
2669,902406030,20,Rm,65.0,9750,Pave,Grvl,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,Compshg,Hdboard,Hdboard,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,960.0,960.0,Gasa,Ex,Yes,Sbrkr,960,0,0,960,0.0,0.0,1,0,3,1,Ta,5,Typ,0,Nan,Detchd,2002.0,Unf,2.0,624.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Gar2,4500,7,2006,Wd,Normal,125000
2670,902456015,50,C (All),63.0,4761,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Idotrr,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Fa,Fa,Brktil,Ta,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,Gasa,Fa,No,Fusep,1020,0,0,1020,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Nan,Nan,,Nan,0.0,0.0,Nan,Nan,No,0,0,105,0,0,0,Nan,Nan,Nan,0,10,2006,Conld,Normal,64500
2671,903200050,30,Rl,,7446,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Brkside,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,Compshg,Wdshing,Wd Shng,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Rec,266.0,Unf,0.0,522.0,788.0,Gasa,Ta,Yes,Fusea,788,0,0,788,0.0,0.0,1,0,2,1,Ta,4,Typ,2,Ta,Nan,,Nan,0.0,0.0,Nan,Nan,Yes,0,0,0,0,0,0,Nan,Gdwo,Nan,0,4,2006,Wd,Abnorml,100000
2672,903202120,50,Rl,65.0,6435,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Rran,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,972.0,972.0,Gasa,Gd,Yes,Sbrkr,972,605,0,1577,0.0,0.0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,312.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,10,2006,Wd,Normal,140200
2673,903206160,70,Rl,69.0,11737,Pave,Nan,Ir1,Bnk,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,2Story,6,7,1924,1996,Gambrel,Compshg,Brkcomm,Stucco,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,848.0,848.0,Gasw,Ta,No,Sbrkr,1017,810,0,1827,0.0,0.0,1,0,2,1,Ta,9,Typ,1,Gd,Detchd,1943.0,Unf,1.0,240.0,Fa,Ta,Yes,27,36,42,0,0,0,Nan,Gdprv,Nan,0,5,2006,Wd,Normal,202500
2674,903225090,50,Rm,50.0,5000,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Brkside,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Gd,Cblock,Ta,Ta,No,Alq,399.0,Unf,0.0,605.0,1004.0,Gasa,Ex,Yes,Sbrkr,1004,660,0,1664,0.0,0.0,2,0,3,1,Ta,7,Typ,2,Gd,Detchd,1950.0,Unf,2.0,420.0,Ta,Ta,Yes,0,24,36,0,0,0,Nan,Nan,Nan,0,10,2006,Wd,Normal,159000
2675,903229040,190,Rm,65.0,7800,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Artery,Norm,2Fmcon,1.5Fin,5,7,1939,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Cblock,Gd,Ta,Mn,Rec,507.0,Unf,0.0,286.0,793.0,Gasa,Ta,Yes,Sbrkr,793,325,0,1118,1.0,0.0,1,0,3,1,Ta,5,Typ,1,Gd,Detchd,1939.0,Unf,2.0,410.0,Ta,Ta,Yes,0,0,0,0,271,0,Nan,Mnprv,Nan,0,5,2006,Wd,Normal,119900
2676,903231070,50,Rm,52.0,6240,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Pconc,Ta,Ta,No,Unf,0.0,Unf,0.0,816.0,816.0,Gasa,Ta,Yes,Sbrkr,816,0,360,1176,0.0,0.0,1,0,3,1,Ta,6,Typ,1,Gd,Detchd,1985.0,Unf,2.0,528.0,Ta,Ta,Yes,112,0,0,0,0,0,Nan,Mnprv,Shed,400,9,2006,Wd,Normal,114500
2677,903231190,50,Rm,,6240,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Gd,Ta,No,Unf,0.0,Unf,0.0,896.0,896.0,Gasa,Gd,Yes,Fusea,896,448,0,1344,0.0,0.0,1,0,3,1,Ta,7,Typ,0,Nan,Detchd,1936.0,Unf,1.0,240.0,Fa,Ta,Yes,200,114,0,0,0,0,Nan,Nan,Nan,0,4,2006,Wd,Normal,115000
2678,903231220,50,Rm,51.0,6120,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Fin,3,5,1930,1950,Gable,Compshg,Asbshng,Asbshng,Nan,0.0,Gd,Ta,Cblock,Ta,Ta,No,Rec,347.0,Unf,0.0,381.0,728.0,Gasa,Ex,Yes,Sbrkr,728,434,0,1162,1.0,0.0,1,0,3,1,Ta,6,Typ,0,Nan,Detchd,1930.0,Unf,1.0,258.0,Fa,Po,Yes,0,24,0,0,0,0,Nan,Nan,Nan,0,11,2006,Conli,Abnorml,75000
2679,903231240,30,Rm,51.0,6120,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Rec,489.0,Unf,0.0,279.0,768.0,Gasa,Ta,No,Sbrkr,1015,0,0,1015,0.0,0.0,1,0,3,1,Ta,6,Min1,0,Nan,Detchd,1925.0,Unf,1.0,450.0,Ta,Ta,Yes,0,0,112,0,120,0,Nan,Mnprv,Shed,620,7,2006,Wd,Abnorml,88000
2680,903232170,50,Rm,52.0,6240,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,Compshg,Asbshng,Asbshng,Nan,0.0,Ta,Ta,Slab,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,Gasa,Gd,No,Sbrkr,672,240,0,912,0.0,0.0,1,0,2,1,Ta,3,Typ,0,Nan,Nan,,Nan,0.0,0.0,Nan,Nan,No,0,0,0,0,0,0,Nan,Nan,Nan,0,7,2006,Wd,Normal,80500
2681,903233100,50,Rm,52.0,6240,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,1042.0,1042.0,Gasa,Ex,Yes,Sbrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,Ta,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,225.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,8,2006,Wd,Family,149000
2682,903233220,50,Rm,51.0,6120,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Gd,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,741.0,741.0,Gasa,Gd,Yes,Sbrkr,741,583,0,1324,0.0,0.0,1,0,3,1,Gd,7,Typ,0,Nan,Detchd,1930.0,Unf,1.0,180.0,Fa,Ta,Yes,0,0,55,0,0,0,Nan,Nan,Nan,0,2,2006,Wd,Normal,110000
2683,903234030,30,Rm,50.0,6000,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Oldtown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Gd,Brktil,Ta,Ta,No,Blq,397.0,Unf,0.0,706.0,1103.0,Gasa,Gd,Yes,Sbrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1976.0,Unf,2.0,440.0,Ta,Ta,Yes,166,120,0,0,0,0,Nan,Mnprv,Nan,0,7,2006,Wd,Normal,110500
2684,903235020,30,Rm,50.0,6000,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,Compshg,Wd Sdng,Wd Shng,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Lwq,616.0,Unf,0.0,0.0,616.0,Gasa,Gd,Yes,Sbrkr,616,0,0,616,0.0,0.0,1,0,2,1,Ta,4,Typ,0,Nan,Detchd,1921.0,Unf,1.0,205.0,Ta,Ta,Yes,0,0,129,0,0,0,Nan,Nan,Nan,0,6,2006,Wd,Normal,89000
2685,903236200,45,Rm,58.0,6380,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Fa,No,Unf,0.0,Unf,0.0,993.0,993.0,Gasa,Ta,Yes,Fusea,1048,0,0,1048,0.0,0.0,1,0,2,1,Ta,5,Typ,1,Gd,Detchd,1922.0,Unf,1.0,280.0,Ta,Ta,Yes,0,0,116,0,0,0,Nan,Nan,Nan,0,8,2006,Wd,Normal,113000
2686,903400030,30,Rl,50.0,11672,Pave,Pave,Ir2,Lvl,Allpub,Inside,Gtl,Brkside,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,816.0,816.0,Gasa,Ta,Yes,Fusea,816,0,0,816,0.0,0.0,1,0,2,1,Ta,4,Typ,0,Nan,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,No,168,0,112,0,0,0,Nan,Nan,Nan,0,7,2006,Wd,Normal,109000
